booking_id,date,time,city,pickup_location,drop_location,vehicle_type,ride_distance,booking_value,driver_rating,customer_rating,payment_method,wait_time,booking_status,cancelled_by_customer,cancelled_by_driver,customer_cancel_reason,driver_cancel_reason,booking_datetime,is_cancelled,is_completed,hour,day_of_week,is_weekend,is_peak_hour,fare_per_km,segment_bookings,segment_avg_wait,segment_avg_fare,segment_avg_distance,city_bookings,city_avg_fare,distance_bucket,fare_bucket
12171,2024-06-18,00:40:00,Chennai,University,Airport,Bike,7.34,118.01,4.5,4.17,Wallet,4.38,Completed,0,0,,,2024-06-18 00:40:00,0,1,0,1,0,0,16.07765667574932,93,6.065806451612903,202.36903225806452,8.400430107526882,4155,204.11986762936223,medium,low
12172,2024-06-18,01:00:00,Chennai,Tech Park,Airport,SUV,3.54,115.43,4.09,4.85,Card,6.6,Completed,0,0,,,2024-06-18 01:00:00,0,1,1,1,0,0,32.60734463276836,52,6.079615384615384,187.29096153846152,8.028461538461539,4155,204.11986762936223,medium,low
12173,2024-06-18,01:20:00,Bengaluru,Airport,University,SUV,6.77,142.65,3.97,4.18,UPI,6.29,Cancelled,0,1,Customer changed plans,Customer changed plans,2024-06-18 01:20:00,1,0,1,1,0,0,21.070901033973414,57,5.464736842105263,215.3582456140351,9.583684210526316,4217,206.72134930045058,medium,mid
12174,2024-06-18,01:40:00,Hyderabad,Hospital,Hospital,Bike,11.01,241.04,4.52,4.27,Card,5.26,Cancelled,0,1,High fare,Customer changed plans,2024-06-18 01:40:00,1,0,1,1,0,0,21.892824704813805,112,6.301071428571428,192.40205357142855,8.128214285714286,4218,204.3446846846847,long,high
12175,2024-06-18,02:00:00,Chennai,Airport,Residential,Bike,12.04,239.97,4.45,3.92,Wallet,3.95,Cancelled,0,0,Customer changed plans,High fare,2024-06-18 02:00:00,1,0,2,1,0,0,19.93106312292359,122,6.7172950819672135,216.2554918032787,9.269016393442623,4155,204.11986762936223,long,high
12176,2024-06-18,02:20:00,Delhi,Tech Park,Airport,Prime Sedan,7.44,154.1,4.24,4.88,Card,6.5,Cancelled,0,0,Customer changed plans,Customer changed plans,2024-06-18 02:20:00,1,0,2,1,0,0,20.712365591397848,96,5.887604166666667,193.25812499999998,8.138541666666667,4181,205.5532791198278,medium,mid
12177,2024-06-18,02:40:00,Mumbai,Mall,University,Prime Sedan,24.87,452.71,4.54,4.42,Wallet,12.02,Cancelled,0,1,Customer changed plans,Long wait time,2024-06-18 02:40:00,1,0,2,1,0,0,18.20305589063128,83,5.770843373493976,193.11951807228917,8.17144578313253,4150,204.35813493975903,very_long,premium
12178,2024-06-18,03:00:00,Chennai,Hospital,University,Auto,9.32,192.25,4.4,4.83,Wallet,4.09,Completed,0,0,,,2024-06-18 03:00:00,0,1,3,1,0,0,20.627682403433475,129,6.835581395348837,204.00581395348837,8.688449612403101,4155,204.11986762936223,long,high
12179,2024-06-18,03:20:00,Mumbai,Mall,University,Auto,12.28,296.37,4.17,3.33,Wallet,2.22,Cancelled,1,1,Long wait time,Long wait time,2024-06-18 03:20:00,1,0,3,1,0,0,24.13436482084691,121,6.272892561983471,211.81446280991736,9.14413223140496,4150,204.35813493975903,long,premium
12180,2024-06-18,03:40:00,Hyderabad,Railway Station,Tech Park,Bike,16.64,304.48,3.98,3.74,Cash,11.47,Cancelled,0,1,Driver not moving,High fare,2024-06-18 03:40:00,1,0,3,1,0,0,18.298076923076923,90,6.7267777777777775,204.08922222222222,8.585111111111111,4218,204.3446846846847,very_long,premium
12181,2024-06-18,04:00:00,Mumbai,Hospital,Hospital,Mini,4.28,119.68,4.33,4.26,Wallet,6.83,Cancelled,0,0,High fare,Driver asked to cancel,2024-06-18 04:00:00,1,0,4,1,0,0,27.962616822429908,143,6.000979020979021,206.26447552447553,8.968951048951048,4150,204.35813493975903,medium,low
12182,2024-06-18,04:20:00,Hyderabad,Hospital,University,SUV,10.93,222.16,4.23,4.6,Wallet,1.97,Cancelled,1,1,Long wait time,Long wait time,2024-06-18 04:20:00,1,0,4,1,0,0,20.325709057639525,45,7.216444444444445,186.88644444444444,7.701777777777777,4218,204.3446846846847,long,high
12183,2024-06-18,04:40:00,Bengaluru,Residential,Airport,Bike,8.65,175.85,4.23,4.72,UPI,8.41,Completed,0,0,,,2024-06-18 04:40:00,0,1,4,1,0,0,20.32947976878613,125,6.82376,199.0232,8.686639999999999,4217,206.72134930045058,long,mid
12184,2024-06-18,05:00:00,Pune,Market,Residential,Mini,11.2,242.93,4.32,4.25,Cash,9.28,Completed,0,0,,,2024-06-18 05:00:00,0,1,5,1,0,0,21.69017857142857,160,6.437062500000001,201.4849375,8.5246875,4079,206.66771512625644,long,high
12185,2024-06-18,05:20:00,Bengaluru,Tech Park,Railway Station,Prime Sedan,14.09,310.13,4.35,3.86,Card,1.72,Cancelled,1,0,High fare,Driver not moving,2024-06-18 05:20:00,1,0,5,1,0,0,22.010645848119232,83,6.478554216867471,208.02072289156627,8.971204819277109,4217,206.72134930045058,long,premium
12186,2024-06-18,05:40:00,Mumbai,Airport,Railway Station,Prime Sedan,3.73,104.68,4.16,3.87,Card,7.78,Completed,0,0,,,2024-06-18 05:40:00,0,1,5,1,0,0,28.06434316353888,100,6.3888,209.6898,8.7804,4150,204.35813493975903,medium,low
12187,2024-06-18,06:00:00,Chennai,Mall,University,Mini,24.22,601.89,4.57,4.86,Cash,10.46,Cancelled,0,0,Customer changed plans,Customer changed plans,2024-06-18 06:00:00,1,0,6,1,0,0,24.85094962840628,163,5.98680981595092,210.56018404907974,8.971104294478527,4155,204.11986762936223,very_long,premium
12188,2024-06-18,06:20:00,Pune,Hospital,Market,Mini,7.68,191.91,4.24,4.5,Cash,2.7,Completed,0,0,,,2024-06-18 06:20:00,0,1,6,1,0,0,24.98828125,153,6.284509803921568,205.97228758169936,8.889346405228757,4079,206.66771512625644,medium,high
12189,2024-06-18,06:40:00,Bengaluru,Tech Park,Airport,Auto,5.83,158.86,4.46,4.7,Cash,3.95,Completed,0,0,,,2024-06-18 06:40:00,0,1,6,1,0,0,27.248713550600343,134,6.626044776119403,205.1061194029851,8.845373134328359,4217,206.72134930045058,medium,mid
12190,2024-06-18,07:00:00,Delhi,Market,Market,SUV,0.8,60.33,4.05,5.0,UPI,11.51,Completed,0,0,,,2024-06-18 07:00:00,0,1,7,1,0,0,75.4125,52,7.009038461538461,192.67115384615383,8.24076923076923,4181,205.5532791198278,short,low
12191,2024-06-18,07:20:00,Bengaluru,Tech Park,Tech Park,Bike,15.93,416.53,4.18,2.86,Cash,9.99,Cancelled,1,1,Driver asked to cancel,Driver asked to cancel,2024-06-18 07:20:00,1,0,7,1,0,0,26.14752040175769,104,6.654038461538462,202.0528846153846,8.389999999999999,4217,206.72134930045058,very_long,premium
12192,2024-06-18,07:40:00,Delhi,Railway Station,Tech Park,Mini,13.46,307.36,4.54,3.79,Card,4.64,Cancelled,0,0,Customer changed plans,Driver not moving,2024-06-18 07:40:00,1,0,7,1,0,0,22.835066864784547,141,5.7582978723404254,206.32574468085107,8.849574468085105,4181,205.5532791198278,long,premium
12193,2024-06-18,08:00:00,Bengaluru,Mall,University,Mini,6.43,221.07,3.88,3.69,Wallet,7.9,Completed,0,0,,,2024-06-18 08:00:00,0,1,8,1,0,1,34.38102643856921,147,6.619795918367347,209.93102040816328,8.976394557823129,4217,206.72134930045058,medium,high
12194,2024-06-18,08:20:00,Pune,Railway Station,University,Auto,1.42,118.3,4.8,3.29,Wallet,4.04,Cancelled,1,1,Long wait time,Driver asked to cancel,2024-06-18 08:20:00,1,0,8,1,0,1,83.30985915492958,105,6.32447619047619,209.25019047619048,8.838666666666667,4079,206.66771512625644,short,low
12195,2024-06-18,08:40:00,Chennai,Airport,Market,Bike,7.91,209.8,4.55,4.46,Wallet,11.7,Cancelled,1,1,High fare,Customer changed plans,2024-06-18 08:40:00,1,0,8,1,0,1,26.52338811630847,122,6.7172950819672135,216.2554918032787,9.269016393442623,4155,204.11986762936223,medium,high
12196,2024-06-18,09:00:00,Bengaluru,Airport,Railway Station,Auto,2.21,105.26,4.36,3.72,Card,1.83,Completed,0,0,,,2024-06-18 09:00:00,0,1,9,1,0,1,47.6289592760181,135,6.2973333333333334,201.65148148148148,8.436074074074073,4217,206.72134930045058,short,low
12197,2024-06-18,09:20:00,Mumbai,Market,Residential,Mini,14.89,338.38,4.53,3.94,Card,1.71,Cancelled,1,0,Customer changed plans,Customer changed plans,2024-06-18 09:20:00,1,0,9,1,0,1,22.725319006044323,153,6.651699346405229,214.5381699346405,9.243660130718954,4150,204.35813493975903,long,premium
12198,2024-06-18,09:40:00,Hyderabad,Airport,Mall,Auto,6.28,161.72,3.93,4.23,UPI,6.56,Cancelled,0,1,Driver asked to cancel,Long wait time,2024-06-18 09:40:00,1,0,9,1,0,1,25.751592356687897,131,6.919618320610687,199.04862595419846,8.294885496183207,4218,204.3446846846847,medium,mid
12199,2024-06-18,10:00:00,Hyderabad,Market,Market,Prime Sedan,3.47,133.65,4.48,4.24,UPI,5.74,Completed,0,0,,,2024-06-18 10:00:00,0,1,10,1,0,1,38.51585014409222,116,6.650431034482759,189.40439655172415,7.992155172413794,4218,204.3446846846847,medium,mid
12200,2024-06-18,10:20:00,Hyderabad,Mall,Railway Station,SUV,8.88,241.37,3.76,4.93,Cash,27.1,Completed,0,0,,,2024-06-18 10:20:00,0,1,10,1,0,1,27.181306306306304,52,6.513269230769231,199.93384615384613,8.711346153846154,4218,204.3446846846847,long,high
12201,2024-06-18,10:40:00,Bengaluru,Railway Station,Mall,Mini,9.79,267.38,4.67,4.44,Wallet,7.44,Cancelled,0,0,Driver asked to cancel,Driver asked to cancel,2024-06-18 10:40:00,1,0,10,1,0,1,27.31154239019408,157,5.712165605095541,200.75757961783438,8.364904458598726,4217,206.72134930045058,long,premium
12202,2024-06-18,11:00:00,Bengaluru,University,Mall,Mini,10.59,253.77,4.03,3.28,Card,2.32,Cancelled,0,0,Customer changed plans,Long wait time,2024-06-18 11:00:00,1,0,11,1,0,0,23.96317280453258,149,6.05765100671141,217.88154362416105,9.581006711409396,4217,206.72134930045058,long,high
12203,2024-06-18,11:20:00,Hyderabad,Railway Station,Railway Station,Mini,3.65,95.3,4.63,3.93,Wallet,3.71,Completed,0,0,,,2024-06-18 11:20:00,0,1,11,1,0,0,26.10958904109589,154,6.700454545454544,200.16012987012988,8.426428571428572,4218,204.3446846846847,medium,low
12204,2024-06-18,11:40:00,Chennai,Residential,Residential,Auto,14.02,323.36,4.01,3.87,Card,3.06,Completed,0,0,,,2024-06-18 11:40:00,0,1,11,1,0,0,23.0641940085592,125,6.4832,210.03888,9.15856,4155,204.11986762936223,long,premium
12205,2024-06-18,12:00:00,Bengaluru,University,Market,Prime Sedan,6.39,131.84,4.37,5.0,UPI,2.8,Completed,0,0,,,2024-06-18 12:00:00,0,1,12,1,0,0,20.63223787167449,95,6.389263157894737,222.87610526315788,9.528947368421052,4217,206.72134930045058,medium,mid
12206,2024-06-18,12:20:00,Hyderabad,Airport,Airport,Prime Sedan,1.03,65.52,4.38,4.9,Card,6.66,Completed,0,0,,,2024-06-18 12:20:00,0,1,12,1,0,0,63.61165048543689,111,7.134864864864865,207.14216216216215,9.092432432432432,4218,204.3446846846847,short,low
12207,2024-06-18,12:40:00,Mumbai,University,Mall,Prime Sedan,6.95,167.69,4.37,4.2,Wallet,4.64,Completed,0,0,,,2024-06-18 12:40:00,0,1,12,1,0,0,24.128057553956832,102,6.409411764705882,217.86049019607844,9.77029411764706,4150,204.35813493975903,medium,mid
12208,2024-06-18,13:00:00,Bengaluru,Hospital,Mall,Auto,6.89,176.25,4.55,3.9,Wallet,3.92,Completed,0,0,,,2024-06-18 13:00:00,0,1,13,1,0,0,25.58055152394775,125,6.4276800000000005,217.79095999999998,9.632,4217,206.72134930045058,medium,mid
12209,2024-06-18,13:20:00,Pune,University,Market,Bike,6.8,200.67,3.98,4.44,Wallet,14.22,Completed,0,0,,,2024-06-18 13:20:00,0,1,13,1,0,0,29.510294117647057,76,6.966052631578947,207.16144736842105,8.580131578947368,4079,206.66771512625644,medium,high
12210,2024-06-18,13:40:00,Bengaluru,Residential,Residential,Bike,9.0,168.58,3.7,4.47,UPI,6.02,Completed,0,0,,,2024-06-18 13:40:00,0,1,13,1,0,0,18.73111111111111,125,6.82376,199.0232,8.686639999999999,4217,206.72134930045058,long,mid
12211,2024-06-18,14:00:00,Mumbai,University,Railway Station,Bike,20.98,295.07,4.1,4.19,Card,1.0,Cancelled,0,0,Driver asked to cancel,Driver not moving,2024-06-18 14:00:00,1,0,14,1,0,0,14.064346997140133,93,5.809139784946237,209.637311827957,9.251290322580646,4150,204.35813493975903,very_long,premium
12212,2024-06-18,14:20:00,Chennai,Mall,University,Auto,7.1,176.47,4.72,3.12,Cash,11.14,Cancelled,0,0,Driver asked to cancel,Driver asked to cancel,2024-06-18 14:20:00,1,0,14,1,0,0,24.85492957746479,131,6.118778625954198,213.9485496183206,9.168702290076336,4155,204.11986762936223,medium,mid
12213,2024-06-18,14:40:00,Mumbai,Railway Station,Mall,Bike,7.73,161.51,4.21,4.03,UPI,21.96,Cancelled,1,0,Driver asked to cancel,High fare,2024-06-18 14:40:00,1,0,14,1,0,0,20.893919793014227,95,6.748736842105263,191.31621052631579,7.867263157894737,4150,204.35813493975903,medium,mid
12214,2024-06-18,15:00:00,Chennai,Residential,Railway Station,Prime Sedan,4.91,145.37,4.13,3.99,Wallet,2.42,Completed,0,0,,,2024-06-18 15:00:00,0,1,15,1,0,0,29.60692464358452,99,7.184141414141414,209.5051515151515,8.996464646464647,4155,204.11986762936223,medium,mid
12215,2024-06-18,15:20:00,Chennai,Mall,Airport,Bike,7.09,147.56,4.98,3.93,Wallet,12.31,Completed,0,0,,,2024-06-18 15:20:00,0,1,15,1,0,0,20.81241184767278,110,6.862454545454545,185.93063636363635,7.960545454545454,4155,204.11986762936223,medium,mid
12216,2024-06-18,15:40:00,Mumbai,Tech Park,Tech Park,SUV,10.74,256.32,3.98,3.47,Cash,2.0,Cancelled,0,0,Driver asked to cancel,Driver not moving,2024-06-18 15:40:00,1,0,15,1,0,0,23.865921787709496,46,5.73695652173913,192.12652173913042,7.973478260869566,4150,204.35813493975903,long,high
12217,2024-06-18,16:00:00,Hyderabad,University,Hospital,Auto,10.91,241.09,4.67,4.63,Card,1.02,Cancelled,0,1,High fare,Driver not moving,2024-06-18 16:00:00,1,0,16,1,0,0,22.0980751604033,133,6.010225563909774,200.9812781954887,8.647368421052631,4218,204.3446846846847,long,high
12218,2024-06-18,16:20:00,Chennai,Tech Park,Residential,Auto,17.46,307.53,3.99,4.24,UPI,2.36,Cancelled,0,1,Driver not moving,High fare,2024-06-18 16:20:00,1,0,16,1,0,0,17.613402061855666,134,5.992686567164179,205.85492537313434,8.87231343283582,4155,204.11986762936223,very_long,premium
12219,2024-06-18,16:40:00,Hyderabad,Residential,University,Auto,1.32,72.12,3.98,3.92,Wallet,4.91,Completed,0,0,,,2024-06-18 16:40:00,0,1,16,1,0,0,54.63636363636364,120,6.863083333333334,193.88133333333332,8.393666666666666,4218,204.3446846846847,short,low
12220,2024-06-18,17:00:00,Pune,Railway Station,Railway Station,Auto,13.03,229.99,4.65,3.63,UPI,8.59,Completed,0,0,,,2024-06-18 17:00:00,0,1,17,1,0,1,17.650805832693784,105,6.32447619047619,209.25019047619048,8.838666666666667,4079,206.66771512625644,long,high
12221,2024-06-18,17:20:00,Chennai,Railway Station,Airport,SUV,11.78,250.16,4.58,3.92,Wallet,2.99,Cancelled,0,0,Customer changed plans,Customer changed plans,2024-06-18 17:20:00,1,0,17,1,0,1,21.235993208828525,56,6.601785714285714,215.77392857142857,9.401607142857143,4155,204.11986762936223,long,high
12222,2024-06-18,17:40:00,Bengaluru,Hospital,Market,Mini,1.95,74.39,4.06,4.37,UPI,3.21,Completed,0,0,,,2024-06-18 17:40:00,0,1,17,1,0,1,38.14871794871795,162,6.476111111111112,185.1866049382716,8.006172839506172,4217,206.72134930045058,short,low
12223,2024-06-18,18:00:00,Hyderabad,Residential,Mall,Auto,17.22,399.92,3.63,4.76,UPI,5.31,Completed,0,0,,,2024-06-18 18:00:00,0,1,18,1,0,1,23.22415795586528,120,6.863083333333334,193.88133333333332,8.393666666666666,4218,204.3446846846847,very_long,premium
12224,2024-06-18,18:20:00,Delhi,Mall,Hospital,Bike,2.35,120.87,4.3,4.78,UPI,4.51,Completed,0,0,,,2024-06-18 18:20:00,0,1,18,1,0,1,51.43404255319149,103,6.3158252427184465,233.66388349514565,10.561067961165048,4181,205.5532791198278,short,low
12225,2024-06-18,18:40:00,Pune,Railway Station,Tech Park,Prime Sedan,10.94,278.56,4.29,3.83,Wallet,15.41,Cancelled,1,0,High fare,High fare,2024-06-18 18:40:00,1,0,18,1,0,1,25.46252285191956,75,6.699866666666667,212.65266666666668,9.324266666666666,4079,206.66771512625644,long,premium
12226,2024-06-18,19:00:00,Hyderabad,Railway Station,Mall,Prime Sedan,1.07,94.49,5.0,5.0,UPI,7.1,Completed,0,0,,,2024-06-18 19:00:00,0,1,19,1,0,1,88.30841121495327,83,5.870602409638554,203.7853012048193,8.859397590361446,4218,204.3446846846847,short,low
12227,2024-06-18,19:20:00,Hyderabad,Airport,Airport,Bike,3.44,131.29,3.91,5.0,UPI,4.78,Cancelled,1,1,High fare,Long wait time,2024-06-18 19:20:00,1,0,19,1,0,1,38.1656976744186,110,6.2352727272727275,202.2549090909091,8.952636363636364,4218,204.3446846846847,medium,mid
12228,2024-06-18,19:40:00,Chennai,Mall,Airport,Mini,11.16,237.72,4.26,3.65,Cash,12.68,Cancelled,1,1,High fare,Long wait time,2024-06-18 19:40:00,1,0,19,1,0,1,21.301075268817204,163,5.98680981595092,210.56018404907974,8.971104294478527,4155,204.11986762936223,long,high
12229,2024-06-18,20:00:00,Chennai,Hospital,Tech Park,Mini,11.48,262.35,4.31,3.75,Cash,12.12,Cancelled,1,0,High fare,Long wait time,2024-06-18 20:00:00,1,0,20,1,0,1,22.852787456445995,146,6.657602739726027,205.59527397260274,8.873287671232877,4155,204.11986762936223,long,premium
12230,2024-06-18,20:20:00,Delhi,Airport,Residential,SUV,6.6,184.58,4.32,4.17,Card,4.72,Cancelled,0,0,Long wait time,Long wait time,2024-06-18 20:20:00,1,0,20,1,0,1,27.96666666666667,69,5.187536231884058,188.72898550724636,7.870869565217392,4181,205.5532791198278,medium,high
12231,2024-06-18,20:40:00,Delhi,Hospital,Railway Station,Auto,18.28,455.94,4.13,4.76,Cash,12.51,Cancelled,1,1,High fare,Driver not moving,2024-06-18 20:40:00,1,0,20,1,0,1,24.942013129102843,121,6.973719008264463,197.1900826446281,8.594380165289257,4181,205.5532791198278,very_long,premium
12232,2024-06-18,21:00:00,Chennai,Hospital,Railway Station,Bike,10.99,266.12,4.17,4.86,UPI,10.21,Cancelled,1,0,Driver asked to cancel,Driver asked to cancel,2024-06-18 21:00:00,1,0,21,1,0,1,24.2147406733394,94,7.142872340425531,200.43308510638298,8.659787234042552,4155,204.11986762936223,long,premium
12233,2024-06-18,21:20:00,Chennai,Residential,Residential,Prime Sedan,14.25,354.47,4.29,4.45,Wallet,9.28,Completed,0,0,,,2024-06-18 21:20:00,0,1,21,1,0,1,24.875087719298246,99,7.184141414141414,209.5051515151515,8.996464646464647,4155,204.11986762936223,long,premium
12234,2024-06-18,21:40:00,Hyderabad,Tech Park,Tech Park,Prime Sedan,6.82,211.91,4.46,4.58,Card,2.4,Cancelled,0,1,Driver asked to cancel,Long wait time,2024-06-18 21:40:00,1,0,21,1,0,1,31.071847507331377,108,6.439166666666667,204.33925925925925,8.834444444444445,4218,204.3446846846847,medium,high
12235,2024-06-18,22:00:00,Bengaluru,Hospital,Airport,Mini,3.03,87.45,4.66,4.3,Card,4.86,Completed,0,0,,,2024-06-18 22:00:00,0,1,22,1,0,0,28.861386138613863,162,6.476111111111112,185.1866049382716,8.006172839506172,4217,206.72134930045058,medium,low
12236,2024-06-18,22:20:00,Chennai,Mall,Mall,Prime Sedan,3.0,116.8,4.46,4.43,Cash,5.94,Completed,0,0,,,2024-06-18 22:20:00,0,1,22,1,0,0,38.93333333333333,100,6.6923,197.3263,8.3563,4155,204.11986762936223,short,low
12237,2024-06-18,22:40:00,Hyderabad,Tech Park,Hospital,Bike,5.75,143.06,4.16,4.45,Wallet,4.2,Completed,0,0,,,2024-06-18 22:40:00,0,1,22,1,0,0,24.88,101,6.04009900990099,207.50891089108913,8.89980198019802,4218,204.3446846846847,medium,mid
12238,2024-06-18,23:00:00,Pune,Airport,Hospital,Bike,3.58,88.64,4.74,3.97,Cash,5.39,Completed,0,0,,,2024-06-18 23:00:00,0,1,23,1,0,0,24.75977653631285,104,6.571346153846154,213.97096153846152,9.970576923076923,4079,206.66771512625644,medium,low
12239,2024-06-18,23:20:00,Delhi,Railway Station,Residential,Bike,3.37,105.65,4.46,5.0,Wallet,6.83,Completed,0,0,,,2024-06-18 23:20:00,0,1,23,1,0,0,31.350148367952524,92,6.5670652173913036,228.75815217391303,9.961847826086956,4181,205.5532791198278,medium,low
12240,2024-06-18,23:40:00,Pune,Railway Station,Hospital,SUV,1.63,74.32,4.45,4.76,Cash,1.03,Completed,0,0,,,2024-06-18 23:40:00,0,1,23,1,0,0,45.59509202453987,48,5.597916666666666,193.43041666666667,8.225208333333333,4079,206.66771512625644,short,low
12241,2024-06-19,00:00:00,Mumbai,Hospital,Market,Auto,6.04,132.9,4.07,4.64,Card,5.41,Completed,0,0,,,2024-06-19 00:00:00,0,1,0,2,0,0,22.003311258278146,129,6.224108527131783,206.29643410852714,8.872093023255815,4150,204.35813493975903,medium,mid
12242,2024-06-19,00:20:00,Delhi,Mall,Mall,Bike,1.59,84.26,4.76,4.14,Card,12.03,Completed,0,0,,,2024-06-19 00:20:00,0,1,0,2,0,0,52.9937106918239,103,6.3158252427184465,233.66388349514565,10.561067961165048,4181,205.5532791198278,short,low
12243,2024-06-19,00:40:00,Delhi,Mall,Residential,Auto,5.95,116.68,4.38,3.98,UPI,13.0,Cancelled,1,0,Long wait time,Long wait time,2024-06-19 00:40:00,1,0,0,2,0,0,19.610084033613447,122,6.1268032786885245,205.8987704918033,8.922786885245902,4181,205.5532791198278,medium,low
12244,2024-06-19,01:00:00,Hyderabad,Residential,University,Prime Sedan,1.2,66.62,4.66,3.51,Cash,1.06,Completed,0,0,,,2024-06-19 01:00:00,0,1,1,2,0,0,55.51666666666667,106,6.090660377358491,203.19160377358492,8.692075471698113,4218,204.3446846846847,short,low
12245,2024-06-19,01:20:00,Pune,University,Airport,Auto,5.53,144.84,4.21,4.12,Wallet,13.2,Completed,0,0,,,2024-06-19 01:20:00,0,1,1,2,0,0,26.191681735985533,143,6.414825174825175,210.07916083916083,9.218041958041958,4079,206.66771512625644,medium,mid
12246,2024-06-19,01:40:00,Mumbai,Mall,Airport,SUV,10.73,265.28,4.09,4.36,Wallet,2.22,Cancelled,1,0,Customer changed plans,Customer changed plans,2024-06-19 01:40:00,1,0,1,2,0,0,24.723205964585272,47,6.064042553191489,220.0285106382979,9.753404255319149,4150,204.35813493975903,long,premium
12247,2024-06-19,02:00:00,Pune,Residential,Residential,Mini,3.47,113.05,3.82,3.7,Cash,8.84,Completed,0,0,,,2024-06-19 02:00:00,0,1,2,2,0,0,32.57925072046109,139,5.831942446043166,200.62338129496405,8.485323741007194,4079,206.66771512625644,medium,low
12248,2024-06-19,02:20:00,Delhi,Residential,Railway Station,Bike,9.08,192.59,4.38,4.07,Card,6.67,Cancelled,1,1,High fare,Customer changed plans,2024-06-19 02:20:00,1,0,2,2,0,0,21.21035242290749,106,6.067547169811321,204.43075471698114,8.828962264150944,4181,205.5532791198278,long,high
12249,2024-06-19,02:40:00,Pune,Airport,Hospital,Mini,8.67,169.09,4.0,4.08,Wallet,18.59,Cancelled,1,0,Driver not moving,Long wait time,2024-06-19 02:40:00,1,0,2,2,0,0,19.502883506343714,146,6.310068493150685,198.9645890410959,8.744041095890411,4079,206.66771512625644,long,mid
12250,2024-06-19,03:00:00,Pune,Hospital,Tech Park,Mini,4.32,128.84,4.0,4.59,UPI,1.59,Completed,0,0,,,2024-06-19 03:00:00,0,1,3,2,0,0,29.824074074074076,153,6.284509803921568,205.97228758169936,8.889346405228757,4079,206.66771512625644,medium,mid
12251,2024-06-19,03:20:00,Bengaluru,Railway Station,University,Mini,1.51,69.04,4.65,4.56,UPI,28.28,Completed,0,0,,,2024-06-19 03:20:00,0,1,3,2,0,0,45.72185430463576,157,5.712165605095541,200.75757961783438,8.364904458598726,4217,206.72134930045058,short,low
12252,2024-06-19,03:40:00,Mumbai,Market,Airport,SUV,13.08,293.99,4.52,3.89,Cash,9.46,Completed,0,0,,,2024-06-19 03:40:00,0,1,3,2,0,0,22.476299694189603,49,6.564897959183674,205.0634693877551,8.866938775510205,4150,204.35813493975903,long,premium
12253,2024-06-19,04:00:00,Pune,Market,Railway Station,Auto,4.3,115.16,4.04,4.09,UPI,7.16,Completed,0,0,,,2024-06-19 04:00:00,0,1,4,2,0,0,26.781395348837208,138,6.009420289855072,203.68565217391304,8.867536231884058,4079,206.66771512625644,medium,low
12254,2024-06-19,04:20:00,Bengaluru,Hospital,University,Prime Sedan,19.85,381.95,3.4,4.03,Cash,2.97,Completed,0,0,,,2024-06-19 04:20:00,0,1,4,2,0,0,19.24181360201511,95,6.212736842105263,208.5844210526316,9.03778947368421,4217,206.72134930045058,very_long,premium
12255,2024-06-19,04:40:00,Chennai,Mall,Airport,Auto,12.64,329.17,3.92,3.79,Card,2.96,Completed,0,0,,,2024-06-19 04:40:00,0,1,4,2,0,0,26.041930379746837,131,6.118778625954198,213.9485496183206,9.168702290076336,4155,204.11986762936223,long,premium
12256,2024-06-19,05:00:00,Pune,Airport,Market,Mini,11.23,194.66,5.0,4.02,UPI,12.5,Cancelled,1,1,Driver asked to cancel,High fare,2024-06-19 05:00:00,1,0,5,2,0,0,17.33392698130009,146,6.310068493150685,198.9645890410959,8.744041095890411,4079,206.66771512625644,long,high
12257,2024-06-19,05:20:00,Pune,University,Airport,Prime Sedan,2.31,78.79,4.39,4.35,Wallet,7.07,Cancelled,1,0,Driver not moving,High fare,2024-06-19 05:20:00,1,0,5,2,0,0,34.10822510822511,92,6.677934782608696,193.42902173913043,8.15695652173913,4079,206.66771512625644,short,low
12258,2024-06-19,05:40:00,Chennai,Tech Park,Residential,Auto,11.28,254.78,4.1,3.55,Card,1.09,Cancelled,1,1,Driver asked to cancel,Driver not moving,2024-06-19 05:40:00,1,0,5,2,0,0,22.58687943262412,134,5.992686567164179,205.85492537313434,8.87231343283582,4155,204.11986762936223,long,high
12259,2024-06-19,06:00:00,Hyderabad,Tech Park,Residential,Auto,15.34,270.69,4.62,4.47,Wallet,5.07,Completed,0,0,,,2024-06-19 06:00:00,0,1,6,2,0,0,17.646023468057365,113,6.072654867256637,217.22920353982303,9.156194690265487,4218,204.3446846846847,very_long,premium
12260,2024-06-19,06:20:00,Chennai,Railway Station,Airport,Mini,7.78,212.93,4.1,3.82,Card,13.43,Cancelled,1,1,Driver asked to cancel,Driver not moving,2024-06-19 06:20:00,1,0,6,2,0,0,27.36889460154241,148,6.598648648648648,214.7150675675676,9.145743243243242,4155,204.11986762936223,medium,high
12261,2024-06-19,06:40:00,Delhi,Hospital,Market,Mini,9.18,114.37,4.0,3.61,UPI,1.44,Completed,0,0,,,2024-06-19 06:40:00,0,1,6,2,0,0,12.45860566448802,155,5.755741935483871,200.08,8.676322580645161,4181,205.5532791198278,long,low
